"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1084;Hovedstaden;2022-05-28;M;74;0;4;6358;3120463;42191;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-28;M;34;1;2;6359;3120497;42193;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-28;M;14;0;2;6359;3120511;42195;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-28;M;4;0;2;6359;3120515;42197;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-28;M;33;0;1;6359;3120548;42198;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-29;F;83;0;6;6359;3120631;42204;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-29;F;46;0;3;6359;3120677;42207;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-29;F;12;0;0;6359;3120689;42207;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-29;F;64;0;2;6359;3120753;42209;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-29;F;30;0;1;6359;3120783;42210;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-29;M;73;1;4;6360;3120856;42214;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-29;M;50;1;2;6361;3120906;42216;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-29;M;14;1;1;6362;3120920;42217;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-29;M;46;0;2;6362;3120966;42219;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-29;M;26;1;6;6363;3120992;42225;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-30;F;133;0;5;6363;3121125;42230;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-30;F;84;1;3;6364;3121209;42233;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-30;F;30;0;0;6364;3121239;42233;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-30;F;42;0;3;6364;3121281;42236;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-30;F;84;0;2;6364;3121365;42238;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-30;M;135;3;8;6367;3121500;42246;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-30;M;69;0;4;6367;3121569;42250;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-30;M;28;0;1;6367;3121597;42251;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-30;M;43;0;1;6367;3121640;42252;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-30;M;63;1;2;6368;3121703;42254;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-31;F;131;1;4;6369;3121834;42258;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-31;F;63;0;0;6369;3121897;42258;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-31;F;25;0;1;6369;3121922;42259;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-31;F;48;1;3;6370;3121970;42262;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-31;F;77;0;2;6370;3122047;42264;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-05-31;M;106;3;5;6373;3122153;42269;2025-01-28T10:05:48.388
1082;Midtjylland;2022-05-31;M;53;0;2;6373;3122206;42271;2025-01-28T10:05:48.388
1081;Nordjylland;2022-05-31;M;22;0;1;6373;3122228;42272;2025-01-28T10:05:48.388
1085;Sjælland;2022-05-31;M;41;0;1;6373;3122269;42273;2025-01-28T10:05:48.388
1083;Syddanmark;2022-05-31;M;64;0;1;6373;3122333;42274;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-01;F;95;0;4;6373;3122428;42278;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-01;F;59;0;0;6373;3122487;42278;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-01;F;24;0;1;6373;3122511;42279;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-01;F;61;0;1;6373;3122572;42280;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-01;F;76;0;6;6373;3122648;42286;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-01;M;85;0;2;6373;3122733;42288;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-01;M;70;0;3;6373;3122803;42291;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-01;M;20;0;0;6373;3122823;42291;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-01;M;58;0;4;6373;3122881;42295;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-01;M;37;0;1;6373;3122918;42296;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-02;F;81;0;2;6373;3122999;42298;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-02;F;57;0;3;6373;3123056;42301;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-02;F;12;0;0;6373;3123068;42301;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-02;F;47;0;2;6373;3123115;42303;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-02;F;53;0;1;6373;3123168;42304;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-02;M;89;0;5;6373;3123257;42309;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-02;M;65;0;7;6373;3123322;42316;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-02;M;13;0;1;6373;3123335;42317;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-02;M;54;1;7;6374;3123389;42324;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-02;M;54;0;1;6374;3123443;42325;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-03;F;106;1;4;6375;3123549;42329;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-03;F;64;0;1;6375;3123613;42330;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-03;F;33;0;1;6375;3123646;42331;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-03;F;53;0;3;6375;3123699;42334;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-03;F;56;2;4;6377;3123755;42338;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-03;M;76;0;5;6377;3123831;42343;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-03;M;59;0;2;6377;3123890;42345;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-03;M;19;0;3;6377;3123909;42348;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-03;M;47;0;0;6377;3123956;42348;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-03;M;50;0;2;6377;3124006;42350;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-04;F;67;0;1;6377;3124073;42351;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-04;F;44;0;0;6377;3124117;42351;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-04;F;11;0;1;6377;3124128;42352;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-04;F;3;0;0;6377;3124131;42352;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-04;F;23;0;2;6377;3124154;42354;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-04;M;70;0;2;6377;3124224;42356;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-04;M;51;1;3;6378;3124275;42359;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-04;M;11;1;1;6379;3124286;42360;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-04;M;5;0;1;6379;3124291;42361;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-04;M;14;0;1;6379;3124305;42362;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-05;F;68;0;6;6379;3124373;42368;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-05;F;45;0;3;6379;3124418;42371;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-05;F;14;0;3;6379;3124432;42374;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-05;F;34;0;3;6379;3124466;42377;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-05;F;51;0;0;6379;3124517;42377;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-05;M;87;1;7;6380;3124604;42384;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-05;M;38;0;2;6380;3124642;42386;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-05;M;13;0;3;6380;3124655;42389;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-05;M;26;0;2;6380;3124681;42391;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-05;M;42;0;2;6380;3124723;42393;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-06;F;146;2;4;6382;3124869;42397;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-06;F;67;0;2;6382;3124936;42399;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-06;F;24;0;0;6382;3124960;42399;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-06;F;42;0;1;6382;3125002;42400;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-06;F;71;0;3;6382;3125073;42403;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-06;M;114;0;0;6382;3125187;42403;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-06;M;68;1;2;6383;3125255;42405;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-06;M;26;0;1;6383;3125281;42406;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-06;M;41;1;4;6384;3125322;42410;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-06;M;62;1;3;6385;3125384;42413;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-07;F;165;0;8;6385;3125549;42421;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-07;F;89;0;2;6385;3125638;42423;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-07;F;31;0;1;6385;3125669;42424;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-07;F;83;0;0;6385;3125752;42424;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-07;F;123;0;2;6385;3125875;42426;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-07;M;148;1;6;6386;3126023;42432;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-07;M;71;0;3;6386;3126094;42435;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-07;M;25;0;0;6386;3126119;42435;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-07;M;71;1;2;6387;3126190;42437;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-07;M;94;1;2;6388;3126284;42439;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-08;F;188;2;5;6390;3126472;42444;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-08;F;79;0;1;6390;3126551;42445;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-08;F;50;0;0;6390;3126601;42445;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-08;F;70;0;0;6390;3126671;42445;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-08;F;88;1;3;6391;3126759;42448;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-08;M;169;1;7;6392;3126928;42455;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-08;M;74;1;3;6393;3127002;42458;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-08;M;27;0;1;6393;3127029;42459;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-08;M;63;0;2;6393;3127092;42461;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-08;M;84;0;5;6393;3127176;42466;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-09;F;195;0;4;6393;3127371;42470;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-09;F;90;0;1;6393;3127461;42471;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-09;F;23;0;0;6393;3127484;42471;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-09;F;79;1;3;6394;3127563;42474;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-09;F;67;0;1;6394;3127630;42475;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-09;M;157;0;4;6394;3127787;42479;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-09;M;100;0;2;6394;3127887;42481;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-09;M;31;0;0;6394;3127918;42481;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-09;M;76;0;0;6394;3127994;42481;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-09;M;69;0;4;6394;3128063;42485;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-10;F;168;1;8;6395;3128231;42493;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-10;F;66;1;0;6396;3128297;42493;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-10;F;46;1;1;6397;3128343;42494;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-10;F;63;1;2;6398;3128406;42496;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-10;F;82;0;2;6398;3128488;42498;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-10;M;165;0;10;6398;3128653;42508;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-10;M;83;0;3;6398;3128736;42511;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-10;M;37;0;0;6398;3128773;42511;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-10;M;59;1;4;6399;3128832;42515;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-10;M;73;1;4;6400;3128905;42519;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-11;F;176;0;7;6400;3129081;42526;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-11;F;73;0;2;6400;3129154;42528;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-11;F;28;0;0;6400;3129182;42528;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-11;F;7;0;3;6400;3129189;42531;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-11;F;52;0;0;6400;3129241;42531;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-11;M;137;0;5;6400;3129378;42536;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-11;M;72;0;0;6400;3129450;42536;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-11;M;24;0;0;6400;3129474;42536;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-11;M;16;0;4;6400;3129490;42540;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-11;M;41;1;5;6401;3129531;42545;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-12;F;162;1;4;6402;3129693;42549;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-12;F;86;0;3;6402;3129779;42552;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-12;F;20;0;2;6402;3129799;42554;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-12;F;95;1;3;6403;3129894;42557;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-12;F;93;0;3;6403;3129987;42560;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-12;M;171;1;7;6404;3130158;42567;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-12;M;83;0;4;6404;3130241;42571;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-12;M;25;0;1;6404;3130266;42572;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-12;M;87;0;3;6404;3130353;42575;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-12;M;79;0;1;6404;3130432;42576;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-13;F;238;1;8;6405;3130670;42584;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-13;F;107;0;2;6405;3130777;42586;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-13;F;50;0;1;6405;3130827;42587;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-13;F;88;0;7;6405;3130915;42594;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-13;F;112;1;7;6406;3131027;42601;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-13;M;214;3;9;6409;3131241;42610;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-13;M;106;1;2;6410;3131347;42612;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-13;M;53;0;6;6410;3131400;42618;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-13;M;88;1;5;6411;3131488;42623;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-13;M;104;1;2;6412;3131592;42625;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-14;F;229;0;11;6412;3131821;42636;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-14;F;136;0;6;6412;3131957;42642;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-14;F;32;0;1;6412;3131989;42643;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-14;F;98;0;4;6412;3132087;42647;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-14;F;135;0;1;6412;3132222;42648;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-14;M;213;4;8;6416;3132435;42656;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-14;M;107;0;3;6416;3132542;42659;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-14;M;33;0;1;6416;3132575;42660;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-14;M;90;0;2;6416;3132665;42662;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-14;M;109;0;3;6416;3132774;42665;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-15;F;258;0;4;6416;3133032;42669;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-15;F;144;0;4;6416;3133176;42673;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-15;F;48;0;1;6416;3133224;42674;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-15;F;91;0;3;6416;3133315;42677;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-15;F;108;0;4;6416;3133423;42681;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-15;M;229;0;9;6416;3133652;42690;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-15;M;112;0;1;6416;3133764;42691;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-15;M;45;0;2;6416;3133809;42693;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-15;M;75;0;4;6416;3133884;42697;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-15;M;86;1;3;6417;3133970;42700;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-16;F;244;4;13;6421;3134214;42713;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-16;F;137;0;2;6421;3134351;42715;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-16;F;52;0;2;6421;3134403;42717;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-16;F;101;2;3;6423;3134504;42720;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-16;F;117;1;4;6424;3134621;42724;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-16;M;205;1;7;6425;3134826;42731;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-16;M;110;0;2;6425;3134936;42733;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-16;M;36;0;2;6425;3134972;42735;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-16;M;99;1;5;6426;3135071;42740;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-16;M;98;0;7;6426;3135169;42747;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-17;F;227;1;7;6427;3135396;42754;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-17;F;150;0;1;6427;3135546;42755;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-17;F;47;0;1;6427;3135593;42756;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-17;F;118;0;3;6427;3135711;42759;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-17;F;126;0;2;6427;3135837;42761;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-17;M;221;1;11;6428;3136058;42772;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-17;M;119;0;2;6428;3136177;42774;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-17;M;57;0;1;6428;3136234;42775;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-17;M;103;2;5;6430;3136337;42780;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-17;M;96;0;3;6430;3136433;42783;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-18;F;210;0;8;6430;3136643;42791;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-18;F;120;0;3;6430;3136763;42794;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-18;F;28;0;2;6430;3136791;42796;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-18;F;51;0;3;6430;3136842;42799;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-18;F;45;0;2;6430;3136887;42801;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-18;M;221;0;8;6430;3137108;42809;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-18;M;128;1;6;6431;3137236;42815;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-18;M;40;0;1;6431;3137276;42816;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-18;M;48;0;2;6431;3137324;42818;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-18;M;64;1;5;6432;3137388;42823;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-19;F;245;0;5;6432;3137633;42828;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-19;F;131;0;8;6432;3137764;42836;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-19;F;49;0;1;6432;3137813;42837;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-19;F;39;0;3;6432;3137852;42840;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-19;F;147;0;0;6432;3137999;42840;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-19;M;236;0;7;6432;3138235;42847;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-19;M;140;0;4;6432;3138375;42851;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-19;M;39;0;3;6432;3138414;42854;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-19;M;43;0;2;6432;3138457;42856;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-19;M;114;0;2;6432;3138571;42858;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-20;F;337;1;9;6433;3138908;42867;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-20;F;190;0;3;6433;3139098;42870;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-20;F;85;0;1;6433;3139183;42871;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-20;F;189;0;4;6433;3139372;42875;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-20;F;175;1;10;6434;3139547;42885;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-20;M;318;0;5;6434;3139865;42890;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-20;M;162;1;5;6435;3140027;42895;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-20;M;75;0;2;6435;3140102;42897;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-20;M;201;1;7;6436;3140303;42904;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-20;M;151;0;3;6436;3140454;42907;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-21;F;355;1;14;6437;3140809;42921;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-21;F;193;0;4;6437;3141002;42925;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-21;F;72;0;6;6437;3141074;42931;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-21;F;174;0;1;6437;3141248;42932;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-21;F;194;1;6;6438;3141442;42938;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-21;M;372;1;11;6439;3141814;42949;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-21;M;179;2;5;6441;3141993;42954;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-21;M;65;0;2;6441;3142058;42956;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-21;M;154;0;7;6441;3142212;42963;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-21;M;178;0;5;6441;3142390;42968;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-22;F;357;2;19;6443;3142747;42987;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-22;F;169;0;7;6443;3142916;42994;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-22;F;107;0;4;6443;3143023;42998;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-22;F;123;1;3;6444;3143146;43001;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-22;F;156;1;4;6445;3143302;43005;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-22;M;344;2;10;6447;3143646;43015;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-22;M;171;0;5;6447;3143817;43020;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-22;M;85;0;5;6447;3143902;43025;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-22;M;140;1;5;6448;3144042;43030;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-22;M;153;2;7;6450;3144195;43037;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-23;F;312;0;8;6450;3144507;43045;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-23;F;142;0;3;6450;3144649;43048;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-23;F;47;0;4;6450;3144696;43052;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-23;F;111;0;2;6450;3144807;43054;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-23;F;143;1;9;6451;3144950;43063;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-23;M;271;2;15;6453;3145221;43078;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-23;M;138;1;7;6454;3145359;43085;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-23;M;46;0;1;6454;3145405;43086;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-23;M;107;0;6;6454;3145512;43092;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-23;M;118;2;9;6456;3145630;43101;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-24;F;270;1;9;6457;3145900;43110;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-24;F;121;1;5;6458;3146021;43115;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-24;F;80;0;1;6458;3146101;43116;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-24;F;103;1;6;6459;3146204;43122;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-24;F;118;0;4;6459;3146322;43126;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-24;M;239;2;10;6461;3146561;43136;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-24;M;108;0;6;6461;3146669;43142;2025-01-28T10:05:48.388
1081;Nordjylland;2022-06-24;M;54;0;3;6461;3146723;43145;2025-01-28T10:05:48.388
1085;Sjælland;2022-06-24;M;94;1;1;6462;3146817;43146;2025-01-28T10:05:48.388
1083;Syddanmark;2022-06-24;M;96;1;7;6463;3146913;43153;2025-01-28T10:05:48.388
1084;Hovedstaden;2022-06-25;F;166;0;7;6463;3147079;43160;2025-01-28T10:05:48.388
1082;Midtjylland;2022-06-25;F;82;1;6;6464;3147161;43166;2025-01-28T10:05:48.388
